15816, 24723
59926, 64116
55003, 57963
60489, 75059
28935, 43692
72936, 97326
1530, 70889
82205, 82636
80008, 86588
60925, 79843
65226, 78309
460, 35035
138, 50099
14711, 75080
18577, 24642
70628, 95668
70638, 80308
78486, 84987
23495, 83020
57918, 87361
12161, 60188
35211, 71486
26644, 90355
65252, 89603
54485, 72061
28416, 50730
65964, 70331
94654, 98377
73597, 94229
58751, 98560
64898, 91674
82969, 99790
63161, 70000
70841, 72245
5727, 91544
91695, 94679
91490, 93975
15294, 54781
55416, 88872
98577, 98950
39830, 90635
18775, 19359
24237, 47499
97358, 99652
10462, 39744
11361, 28477
11823, 22996
78645, 84441
15139, 83206
12248, 90297
36679, 56647
75762, 80223
78203, 94820
5777, 33519
61289, 80185
2692, 23876
58820, 79343
19117, 92597
36088, 48600
66694, 74910
62955, 68765
62131, 93943
11625, 63699
99709, 99738
89685, 99982
66227, 90999
42421, 76748
8917, 10466
47676, 82397
78133, 88471
37563, 98846
55123, 58655
55375, 75788
70343, 91659
5006, 94749
75324, 88438
91101, 96049
70344, 78337
99595, 99821
2099, 29779
89869, 90834
43318, 78986
68790, 89701
71437, 97552
39744, 72174
47698, 67429
64721, 96714
62066, 87517
13553, 56418
63481, 89413
51994, 84760
97825, 98480
29595, 35905
58362, 71706
5248, 19670
31728, 64481
99703, 99833
95176, 98904
83159, 83797
75160, 95785
64416, 75922
32644, 43421
86542, 97058
34176, 43872
84759, 98324
95588, 97541
6394, 73348
82168, 96334
912, 37066
44694, 49939
7226, 38906
51016, 51788
80137, 99634
39621, 72618
26212, 43158
15662, 81054
1010, 99073
76480, 89655
56002, 94356
34003, 52541
60431, 92158
91829, 97974
98620, 99858
82304, 99986
24187, 85679
19504, 50117
62300, 77782
24120, 42883
99018, 99243
42157, 53439
96371, 99131
460, 14103
20392, 52664
78309, 92549
8727, 56981
27878, 82264
58007, 90774
5207, 64031
34140, 51865
94854, 99625
66762, 98571
89210, 97900
82077, 83299
49836, 95942
73060, 90520
44668, 54295
29895, 40215
93989, 96785
51692, 89311
12164, 75560
637, 2278
60219, 73143
37650, 75117
56718, 97100
10540, 34609
72014, 96125
2625, 75142
78256, 85810
80193, 98934
91854, 98146
7285, 37733
92487, 98948
84719, 86278
92019, 97364
22097, 59296
99207, 99973
7400, 87982
15781, 30414
89919, 97868
46309, 73860
52028, 91462
51086, 75552
36734, 60401
33031, 85894
56351, 99781
26891, 31310
7816, 33140
33848, 69097
93419, 95506
61840, 82448
80299, 91829
6335, 31503
67963, 68861
84609, 97957
94480, 99365
74837, 89812
553, 1158
67147, 67162
23060, 36286
63281, 98781
38810, 82899
89987, 92851
38633, 67333
13354, 49234
81303, 85456
65928, 80764
34479, 41385
74757, 98679
1277, 82712
66106, 97135
28190, 80219
6506, 73840
13289, 87650
2227, 24013
32473, 76914
78822, 91121
16430, 45221
20277, 33051
80177, 82708
76051, 87215
46970, 74798
32625, 97758
58995, 66970
49533, 89337
12761, 34131
45566, 81410
16218, 28934
25337, 35567
81269, 88964
3233, 55123
56881, 66287
47514, 67009
2736, 34073
58414, 77404
56793, 65150
61201, 83221
1018, 74840
47672, 87969
65601, 74362
36557, 50526
94100, 94405
56029, 66756
28475, 64293
94107, 94289
42665, 74880
42157, 42760
59789, 73923
58239, 87592
95202, 98759
40100, 67600
88391, 90189
58236, 96007
27853, 83815
7490, 45674
78521, 88868
58201, 74350
38716, 71360
92197, 93056
62991, 79943
96146, 96660
1357, 68295
74873, 86226
86568, 93532
46808, 50900
42536, 69561
67467, 98112
67693, 78543
82863, 92537
38052, 74746
39063, 50806
43483, 85894
38841, 73431
50670, 81637
54528, 92064
43097, 48481
51769, 62492
18652, 86523
91061, 98779
91317, 93454
83268, 95057
35258, 85878
82142, 82302
25090, 98548
11413, 27317
46244, 48677
37017, 87846
3391, 27732
3377, 57842
4454, 98691
18879, 29530
33037, 73214
92000, 92688
91375, 93430
92080, 97539
63865, 66777
99240, 99782
28589, 33853
18137, 68689
84956, 91948
57209, 64737
79630, 87506
63910, 65999
39331, 51858
50174, 76116
19755, 50025
77124, 95336
67133, 73188
35771, 45130
93103, 95416
808, 57608
7163, 40627
51069, 93488
69922, 97621
4682, 46169
53550, 79798
74533, 77444
82597, 93519
15845, 80911
55675, 58951
31245, 95166
26272, 57018
32144, 87863
26800, 62306
97679, 99253
26539, 56853
52134, 86989
18363, 81508
91504, 99937
15448, 96866
51995, 79047
84815, 98553
25360, 59984
58670, 68405
94655, 94742
28157, 73979
43449, 64045
82350, 89662
13967, 93131
96228, 98222
60633, 86507
36265, 53976
66362, 95100
27987, 89862
88263, 89886
28952, 54527
19442, 68960
61877, 98901
50271, 72887
24714, 94890
67208, 76011
65999, 81731
4615, 44458
31284, 63740
18077, 36584
40573, 64927
90111, 93994
66645, 82449
31997, 39623
38727, 87165
3928, 17237
28028, 44550
54166, 56557
3911, 64053
63026, 88331
395, 62582
16815, 52527
60776, 62212
74192, 78750
37980, 52852
52512, 86937
36566, 95597
43124, 75977
39181, 87394
72011, 94872
57994, 93048
730, 90181
87840, 97550
28441, 61594
49988, 88740
9051, 78457
76356, 93752
62360, 80536
62979, 74348
78893, 91873
3545, 34785
86532, 97497
12515, 17029
21429, 89528
23131, 67358
81948, 93891
13236, 90636
53319, 54491
1069, 23594
18293, 42800
73207, 81985
61565, 71961
79186, 89620
12838, 18000
41894, 61482
40022, 49024
56380, 79277
84499, 93734
14406, 20083
2657, 61323
6126, 85905
79715, 88026
2316, 37664
25252, 26278
48986, 62128
90534, 94307
79500, 98832
69057, 69908
53460, 60717
19629, 90929
97417, 97804
68515, 98132
7450, 80390
58240, 90046
63221, 97479
5216, 73475
15124, 70286
19290, 49606
33122, 97166
37595, 41680
48166, 92471
90649, 97820
12316, 14732
74092, 80478
95454, 96392
81956, 87028
86591, 98899
72279, 73500
80688, 85237
23926, 73987
27010, 53183
62426, 93081
47005, 80383
48226, 55320
81412, 93616
54717, 66050
8194, 27398
38153, 41970
11349, 19742
48573, 78194
8132, 60534
94187, 94718
59505, 87534
41292, 67205
95978, 98054
26962, 75028
32638, 63474
84851, 99242
62458, 68360
46276, 98681
78061, 78659
10254, 78730
29341, 72521
28093, 37332
59881, 87668
92953, 97496
65641, 94657
51473, 85275
19325, 50903
38187, 64210
76929, 85212
59366, 70504
76481, 96150
73684, 83653
67328, 82391
15289, 90165
3998, 68839
82166, 85926
38328, 83170
13427, 57281
21292, 83500
76433, 85187
37570, 49650
85368, 92439
64229, 84106
97038, 97436
64004, 83253
59781, 99931
1143, 16666
66665, 82842
17138, 43087
44824, 61897
65837, 79505
49014, 82797
36693, 49471
81774, 92894
38188, 41084
55690, 95064
58957, 86673
57630, 78413
61290, 68696
34896, 76519
18298, 37035
35512, 69660
30302, 97761
77938, 91264
31113, 99829
34036, 79173
34569, 68985
16132, 64157
48154, 62374
75605, 92372
50698, 78524
6014, 47178
85934, 92132
79370, 83238
45101, 53549
52756, 64824
34852, 99089
70947, 83354
61857, 99023
20026, 60888
38259, 69289
52543, 71986
98571, 99203
58343, 89771
84521, 99751
10618, 83992
19780, 29110
55629, 94023
5251, 61198
17745, 50022
60520, 94984
63390, 75148
43413, 92995
70826, 77479
46717, 81514
87351, 95413
4342, 59444
79032, 95433
31270, 31822
1576, 54409
36670, 98399
61838, 79024
85320, 99024
22285, 56801
41329, 99599
14061, 65526
51311, 73655
5732, 78898
41218, 44262
3303, 31250
11381, 21421
32674, 42793
5495, 96569
46144, 66726
37039, 74935
46408, 66439
49064, 49133
8256, 71177
30060, 36070
4847, 19090
54219, 78701
25684, 63083
2484, 96644
53948, 78475
20304, 61113
64933, 89038
59932, 68972
14470, 29549
54742, 81880
6881, 86564
81038, 98696
81500, 99233
13638, 71208
81371, 99190
84309, 91415
11601, 14164
86520, 90753
8862, 26653
44071, 82368
40884, 46738
97256, 98803
7465, 67866
33927, 88036
34572, 98831
40390, 58461
42589, 85110
81183, 94026
22931, 38628
55325, 98434
15234, 30685
2326, 74714
38806, 74894
90787, 98338
16901, 73941
39051, 44464
36826, 47390
31380, 43202
26211, 52199
46404, 73197
76190, 93072
80750, 97795
18756, 86134
1106, 82262
42551, 84528
13798, 32945
23134, 58091
95883, 99238
98603, 99022
89911, 92895
29401, 97590
54096, 65408
34459, 93290
65467, 84446
89909, 90925
50564, 61238
38507, 59888
34751, 87359
18295, 58408
31658, 99574
22804, 76004
40147, 75808
2993, 46121
52371, 87481
30228, 48676
55583, 91393
38515, 93422
37763, 67225
24480, 48792
68255, 88805
99551, 99595
44633, 87143
80486, 98581
39900, 59608
95988, 96271
65191, 87023
93287, 95381
28925, 52219
22230, 23736
77800, 97223
44719, 57793
55737, 60720
80295, 85081
76113, 95431
645, 12968
77707, 88855
56736, 62200
31771, 76960
97047, 97200
1272, 85202
11515, 88405
85758, 94910
84510, 97982
12162, 89804
66838, 83935
90363, 90773
28094, 31737
51324, 70245
63092, 97246
8904, 57678
65108, 75423
6247, 14016
78694, 82677
76139, 92894
52737, 52851
92923, 98551
96077, 97013
88520, 94518
32862, 58339
14285, 25674
41373, 57864
87708, 92938
41441, 85151
55930, 74552
77616, 80120
2539, 64096
6378, 86548
56974, 97943
92281, 94393
34096, 45981
45997, 99004
27343, 56492
29334, 58126
57350, 62580
89191, 98066
70028, 74551
67693, 68704
94498, 95247
98807, 99266
73535, 87716
71052, 85890
31502, 71503
41904, 76946
49526, 62171
51538, 94196
4861, 77645
76918, 99113
36414, 57416
11012, 42865
90307, 96493
52426, 87187
12183, 56235
10388, 59662
88091, 95174
98101, 99823
9116, 82333
69663, 86490
33190, 96812
83288, 92352
94171, 97359
45187, 76783
87188, 93701
52395, 82277
52675, 80202
16589, 74078
77606, 91073
23450, 37362
7586, 26920
88786, 97274
19419, 75450
21130, 81338
28580, 45267
60098, 83939
27660, 35067
98047, 99765
27959, 51265
23508, 88593
24920, 35692
93668, 95067
56278, 60075
84682, 89693
52208, 81927
40942, 92765
54386, 92425
16410, 88712
33362, 37384
71958, 86083
33860, 45207
67079, 95063
58193, 96129
13245, 92049
32267, 99981
85602, 97462
59692, 77549
62316, 82917
67035, 74754
82062, 95486
92650, 92908
98429, 99487
43365, 76504
49208, 68768
90891, 97430
50449, 83618
95069, 98349
55598, 75521
21762, 27353
71217, 93674
6191, 16555
99051, 99511
66269, 71317
2542, 80046
30844, 84343
82357, 82834
10992, 17388
46440, 89940
34961, 41302
92936, 99111
35076, 53107
68505, 72436
41577, 89941
48357, 69200
51944, 76473
5528, 17290
75078, 94509
64002, 85048
70423, 93633
83521, 83778
50530, 90882
53926, 67650
28722, 85526
27788, 74348
69160, 70584
97295, 98720
9443, 64905
10832, 75404
8940, 85061
69114, 95394
63015, 79331
37362, 73736
33475, 49041
97259, 98831
62207, 96701
54064, 82130
61693, 96184
99682, 99878
91311, 96699
86490, 93423
41513, 71728
98220, 99132
28436, 88501
40385, 84857
86858, 99407
26483, 42157
3003, 24788
31791, 71091
85213, 99757
98175, 99592
47910, 49641
87354, 96635
84889, 93787
24629, 51241
4247, 54621
80948, 86094
80885, 82573
65611, 83754
68158, 81266
5879, 24036
18261, 22550
9408, 14536
80589, 84882
41350, 67897
22808, 24559
43636, 62513
44971, 85589
30634, 85398
15519, 89859
38072, 87779
49737, 72119
92035, 96262
72360, 91498
69377, 87250
96609, 98612
45017, 80256
24242, 83419
43529, 54650
51481, 80236
92810, 96231
21144, 86947
54277, 66025
94477, 99964
68274, 74928
41842, 89293
84062, 96808
98988, 99088
77026, 84556
60875, 74213
72087, 73179
77825, 81071
4655, 87438
94725, 99326
28085, 51485
97827, 98761
56134, 84635
64266, 83126
3757, 82003
42951, 97527
30376, 51353
21577, 62378
21477, 62915
63342, 75222
25302, 86916
46833, 51276
62006, 84622
70192, 77925
63984, 97967
10243, 44883
89661, 91606
46809, 94140
56912, 84467
99215, 99754
31483, 48607
16754, 26895
73346, 82795
59856, 71446
83556, 99906
34348, 69900
21224, 62195
56325, 79354
66180, 88918
40698, 79698
30008, 52867
55533, 76493
61413, 89493
15536, 91273
98577, 99374
68925, 79119
99863, 99905
61648, 95504
52123, 76712
34400, 66739
48363, 72923
80483, 82395
69043, 70532
69377, 70025
79745, 90079
427, 1819
37419, 85487
22042, 74995
15770, 35627
6443, 79715
45811, 84546
77489, 85089
86081, 89526
84781, 97095
34552, 44081
57633, 89213
73893, 94131
88154, 90793
14110, 89080
38954, 70896
37140, 87924
23932, 71432
95948, 98323
13121, 47271
93264, 95998
39826, 46008
69139, 83106
2764, 10906
86101, 95357
40172, 41422
33275, 90634
67805, 98847
21179, 86603
15809, 57089
34840, 44475
5173, 27089
62834, 99948
79395, 88405
12731, 65379
22682, 90207
30305, 84094
7894, 14133
76647, 88411
44287, 89187
98042, 98777
3332, 93384
17009, 46842
84411, 99416
19264, 86933
16503, 99029
92347, 99898
89081, 90158
10704, 19316
60618, 62414
1823, 14265
70418, 99932
37006, 80117
61000, 84530
80755, 96201
88133, 99297
87936, 98075
82602, 92541
81321, 98946
52269, 90422
55702, 63267
38895, 48312
43174, 81791
8888, 57370
27708, 60104
46772, 73473
14752, 57425
20794, 84348
38737, 77934
89494, 92375
11397, 21549
32994, 66390
65151, 73256
43441, 93072
16283, 81591
52723, 62397
86877, 90365
90669, 91035
55901, 75344
66289, 95181
67250, 88924
2079, 5963
87859, 93416
59030, 66691
72475, 88367
81558, 88285
94317, 96549
22966, 47375
56708, 63868
42288, 75533
37625, 56380
60614, 86105
58810, 98988
54800, 93497
36187, 96247
26421, 66125
56346, 57384
90651, 96294
48085, 90167
69264, 78554
51429, 70740
13784, 80922
19231, 91404
12705, 28722
40302, 78074
1296, 45164
21088, 50646
59771, 70782
39046, 66386
10241, 46958
74880, 83705
42925, 66857
1564, 20459
4762, 30640
24094, 79408
1678, 17570
3180, 82015
73216, 75582
33457, 53618
86148, 98353
52536, 72095
90051, 93811
52521, 83426
93786, 96447
80950, 93355
28485, 60738
4657, 56398
26474, 73736
64514, 80233
48131, 88167
71699, 86977
98825, 99297
84397, 87996
45937, 77851
49898, 85741
360, 87397
41510, 55984
54605, 96115
51808, 65638
83624, 97313
90148, 92962
22248, 72318
1842, 83038
50474, 66258
78627, 82838
5418, 52006
45045, 88775
53385, 98014
14361, 89343
30784, 80337
4883, 23798
9507, 10757
43130, 96974
5710, 30161
65172, 91601
69493, 72995
67825, 98430
814, 73052
79441, 97690
39084, 62066
14311, 63545
42303, 86111
34198, 64787
11344, 20216
15885, 43830
79761, 90728
78947, 89188
96830, 98268
8384, 10621
44079, 94221
30622, 45938
20347, 98682
70604, 71097
52575, 95906
56478, 64566
79875, 99637
78450, 87849
26568, 65422
45193, 58263
31755, 54564
55600, 73884
91969, 96822
17850, 84455
97693, 98128
9496, 99482
4594, 37043
41897, 71603
25747, 82555
63332, 75631
67625, 90545
56100, 91824
25312, 75399
45366, 80081
5894, 67447
76665, 83406
27845, 69040
99045, 99337
88672, 91056
51634, 77593
43976, 49035
24333, 40125
55292, 61271
33474, 39157
70082, 95411
23361, 59954
14305, 56112
549, 94791
92609, 94210
34443, 58108
63157, 79464
5197, 74601
74478, 95009
36472, 89618
35871, 82101
15664, 72048
67111, 87203
41379, 71496
18195, 58658
94936, 97592
26952, 68709
52051, 61180
22951, 40775
93342, 93430
74858, 80462
91541, 92122
55433, 57196
36642, 77828
47020, 99880
97237, 98544
11190, 40208
75671, 86611
5934, 91790
77059, 98322
55070, 82084
22004, 32355
79520, 97867
54909, 86580
41036, 63303
90735, 94722
99929, 99933
38222, 60558
59544, 94238
96090, 96480
3570, 9681
64423, 85602
16332, 79980
5200, 89921
57461, 71707
42384, 85656
57022, 96658
94276, 97519
36184, 69554
89355, 96935
84908, 89027
56488, 64514
36293, 43185
613, 18835
99997, 99997
32611, 40153
59024, 85532
42339, 94153
64678, 87743
46325, 78168
20371, 55000
22503, 84504
9543, 32848
22182, 47824
39512, 69608
45126, 60521
27433, 32379
82337, 94696
81931, 96453
28796, 35073
63472, 66636
49652, 93099
23682, 41923
76134, 89989
46266, 99262
59724, 79844
99617, 99979
10194, 63752
23610, 29188
24503, 93498
91569, 96081
80611, 96896
43707, 64789
25877, 44366
63189, 75444
27362, 81158
33219, 91596
86758, 88623
41250, 84519
27157, 74396
51141, 71248
32764, 79611
59425, 80512
24959, 63362
15189, 51104
560, 11987
34369, 38225
91495, 93142
95434, 98446
22103, 27564
67703, 97746
623, 81920
70969, 72899
66305, 83048
94435, 98033
7441, 33266
64337, 73390
59050, 73955
42685, 57476
91102, 97114
80875, 85610
54543, 75842
38134, 99120
85860, 96673
92359, 95007
31409, 75472
21165, 36439
49123, 97759
15301, 26294
19648, 62976
34275, 97014
27006, 50545
35290, 65814
34359, 38402
86381, 99452
49188, 49319
60216, 60279
92720, 95884
13868, 42892
85094, 89841
73612, 97914
43927, 96100
80144, 92846
75234, 93530
25946, 26033
73995, 77576
8481, 69292
50560, 63952
75197, 99343
70390, 75566
38266, 57827
61746, 94931
4988, 28860
77486, 96424
33346, 84091
62049, 74834
12203, 26843
70549, 86068
86880, 94272
53517, 64414
13205, 46747
51747, 69478
52940, 66533
28823, 89034
57389, 73476
91313, 99209
80665, 85549
84714, 88546
78725, 89273
95378, 97736
15061, 66004
28903, 74661
7575, 36729
76620, 93136
91106, 98319
14535, 98137
32995, 52692
1749, 94368
84353, 90883
54536, 81418
89973, 99788
67432, 88462
86783, 87422
68608, 91366
25931, 35704
45520, 78442
43851, 68813
75556, 88879
94473, 95211
38130, 63426
6515, 12373
55048, 90928
14684, 66648
84783, 98660
90148, 98579
5959, 69698
10755, 45618
57894, 84470
57075, 84083
67731, 79799
84715, 97345
40398, 98700
12096, 47957
35969, 81691
54411, 75533
63945, 87742
42860, 87687
70591, 72710
98659, 99153
46544, 84272
22656, 73853
86519, 89374
87658, 92034
51832, 65678
78491, 98207
46018, 79355
93034, 98085
41044, 87892
24549, 54291
8758, 51606
42600, 79516
80448, 92902
52487, 60400
1290, 6442
31002, 95184
4361, 19587
11856, 78635
34563, 35096
73695, 99314
94908, 95238
88195, 95672
4148, 16261
82453, 99983
44913, 82874
14115, 99264
96132, 98556
96969, 98548
85316, 89843
50684, 68614
44928, 53166
74901, 86495
44124, 87754
56180, 65152
16869, 47741
9711, 57392
40931, 84498
74963, 92280
27671, 65965
59333, 63392
49361, 91040
54566, 94751
67245, 77720
31833, 69569
93995, 99690
55681, 90981
21802, 29303
12428, 18058
76139, 96220
5000, 15431
14368, 44328
76589, 79348
76099, 79990
93347, 94010
14088, 42746
3708, 88630
21779, 53985
37547, 53816
79734, 92464
92215, 94309
36229, 86289
78317, 85160
30380, 95624
22744, 76137
98049, 99644
16052, 16133
61318, 81522
81679, 93886
42382, 98307
80191, 96594
95834, 96613
46670, 84992
42655, 86927
27516, 28843
7099, 47755
41534, 75837
23113, 38820
14081, 25402
27571, 97324
59533, 85639
2688, 48595
60922, 81360
98836, 98926
83672, 85295
18054, 59803
98251, 98519
95173, 98246
94691, 95596
97612, 99779
48409, 60737
27616, 96640
62182, 66795
89030, 99625
69951, 99066
16215, 99505
38790, 56946
2262, 86456
60392, 74285
13533, 65790
93486, 94227
9789, 73995
34220, 93965
88910, 94314
5486, 73161
26888, 57965
46291, 74578
83682, 99729
26003, 93718
7753, 48105
76588, 89889
50458, 93775
41885, 65612
59964, 92161
88697, 89529
96658, 98901
2833, 52423
52939, 96509
47188, 71797
96620, 98817
90057, 99494
1361, 21160
76531, 79819
15321, 83966
20003, 75583
37556, 88621
6620, 87416
13288, 54199
40974, 56179
46990, 49053
82908, 83735
24567, 92490
85067, 86661
24309, 80345
6137, 59249
99035, 99709
66364, 90412
23931, 31391
26913, 69535
7929, 42447
23384, 35978
64314, 92257
62162, 70576
77953, 79504
46839, 67947
53733, 58552
4377, 65486
80621, 85705
46503, 57648
98121, 99197
25180, 76778
42496, 88518
21859, 48733
49589, 77791
91232, 94537
27764, 84053
22821, 87230
36821, 92401
24188, 82222
50729, 96237
95162, 98183
36076, 90086
90296, 95355
13655, 41974
85942, 90311
70561, 70845
7590, 21325
55004, 89873
5031, 14966
89518, 93771
89296, 98461
94502, 96523
23524, 80330
64673, 75967
73919, 94451
45987, 76687
19492, 64761
49755, 85392
17882, 35618
12120, 90239
72159, 84602
68162, 92873
21464, 36052
70528, 83502
50620, 89642
60066, 88911
48859, 62500
48295, 52588
80633, 88998
4423, 50960
12750, 41533
17035, 69565
33241, 52346
41589, 65568
59753, 81227
44407, 70707
21527, 98340
66301, 67968
10761, 22172
89950, 99601
23443, 52510
71824, 89946
74455, 87273
17659, 89256
96114, 96380
46567, 66885
74674, 80849
56734, 81274
72893, 89053
16201, 27590
23133, 78836
6392, 64284
45585, 51108
22388, 73271
59622, 97052
84452, 88493
56023, 81409
63618, 70274
85071, 90410
23015, 59479
97705, 98397
82353, 97357
77398, 98852
91940, 92286
65903, 89478
38423, 59156
53634, 75526
14104, 28899
25278, 53455
58165, 58828
99883, 99906
92970, 99318
90613, 99143
28901, 33125
72610, 93063
50933, 87849
9155, 13862
67816, 74996
65965, 86053
88979, 98890
81585, 94856
12821, 40535
93430, 94038
83081, 88177
26977, 66793
31262, 88664
50620, 55624
73426, 93227
9966, 90044
22360, 69354
54681, 61828
20616, 46742
76533, 78427
58499, 95803
74772, 81416
51336, 98714
46226, 86159
7151, 24819
59536, 67889
29673, 63003
64971, 90370
1339, 58777
29446, 61462
33646, 62517
41246, 67833
25684, 72216
1570, 13763
53529, 64872
63553, 69070
97982, 99424
62056, 81584
16411, 64572
45902, 47942
13969, 42298
79183, 82245
77144, 77918
22670, 75282
6179, 13647
34257, 99648
64823, 87687
62096, 84439
13612, 74820
3404, 88052
37267, 75253
70901, 76443
58506, 75959
30807, 92225
69107, 93435
70347, 91369
58664, 62206
40240, 47614
48534, 72413
98093, 98318
19502, 72844
94546, 97774
22531, 98352
53322, 96020
99435, 99880
29121, 90875
42849, 77432
38823, 93721
1052, 80252
70827, 91833
41916, 55461
67121, 70781
56588, 69825
10291, 91956
35221, 96328
62047, 67650
8179, 32114
27513, 57960
82128, 85754
98849, 99636
79270, 79295
25255, 53705
13807, 83154
22370, 45033
10753, 44439
89423, 96090
9315, 84885
18811, 72136
20499, 21896
90145, 98167
91453, 96571
64852, 89016
38868, 78782
5976, 31475
48502, 82803
84906, 94827
77405, 91144
44377, 85989
52839, 81127
16769, 24291
4756, 10624
74511, 81656
16191, 77979
22590, 55723
99329, 99514
20173, 53355
2704, 53564
56402, 91575
45506, 71771
30530, 31188
82745, 92745
13533, 47774
52814, 99420
70744, 88163
86651, 95579
12393, 14008
48972, 88001
1121, 82843
74087, 97751
77434, 97370
87342, 91245
92210, 93796
11120, 43089
7075, 69288
32288, 75708
89383, 94258
38747, 98399
93257, 98390
39330, 90958
62184, 80129
81757, 99788
67494, 90778
12063, 79697
55432, 70803
31636, 41261
2901, 90597
48488, 84571
98775, 99157
32595, 99971
73588, 80428
14400, 60394
84448, 87994
38805, 92546
58350, 77040
56737, 84626
52072, 89819
99662, 99773
12026, 42955
40215, 75213
18107, 66780
81235, 89576
69795, 73472
87305, 94534
87316, 98436
93659, 99304
29038, 84283
19190, 31685
73091, 89536
70999, 77342
5318, 89087
58462, 85821
47815, 82029
29332, 83077
40710, 86578
89150, 93155
14521, 31404
32157, 96438
3762, 38574
97006, 97345
85620, 95569
50929, 54343
19423, 97853
97726, 97782
81837, 88794
66415, 74017
13244, 73014
26181, 65123
92575, 96766
69734, 79628
8258, 30825
35526, 62530
27140, 49545
44460, 59183
78267, 83856
69419, 92357
28166, 88829
93841, 95249
57781, 68374
99391, 99483
11157, 52034
40056, 43603
45970, 86686
9934, 78278
70790, 74425
49769, 81306
44825, 67124
72376, 86461
71656, 79868
32823, 34540
87031, 98488
99868, 99943
22241, 86114
82203, 93836
22640, 74899
11035, 50117
81706, 99828
41793, 68012
93525, 94383
46180, 61229
33493, 49563
74813, 88866
67060, 92096
97297, 97736
10361, 50181
23866, 34285
30706, 48180
61964, 78394
79173, 96851
3577, 78229
21242, 55685
50808, 78967
43874, 88922
23222, 84403
16478, 69784
55079, 59899
30762, 79045
8783, 31448
69526, 84118
59171, 64953
87662, 88724
25883, 59596
13424, 20120
27846, 59096
51213, 89662
30358, 49594
15177, 50877
81026, 91416
62794, 64869
3120, 29262
79551, 98439
81221, 98223
3928, 46187
15703, 81017
54593, 78144
16795, 17267
2954, 32057
95435, 95764
6459, 98255
17724, 61708
31536, 60545
60561, 69329
86336, 91208
18361, 84028
94204, 96051
17081, 58104
49609, 93889
76974, 81687
6190, 80313
73592, 94129
86515, 91876
95364, 95419
83777, 83889
38328, 63815
12745, 60559
28160, 58800
88098, 89234
71850, 88838
24851, 38847
23811, 92438
52822, 73528
55316, 72007
38600, 54473
98944, 99639
52058, 81792
13637, 64205
56057, 59852
74025, 94244
64166, 99764
45673, 82695
34979, 72976
56082, 69209
83327, 95654
53981, 86387
58916, 82589
93519, 93975
44257, 59755
65161, 99083
85608, 89736
47464, 93663
49992, 59030
